3.0, 303.072, 151.638, 167.84, 151.31, 189.954, 155.918, 168.438, 153.587, 164.713, 185.833, 179.939, 188.714, 149.174, 160.638, 172.501, 171.088, 143.657, 199.953, 156.289, 208.402, 253.432, 214.676, 289.614, 277.708, 274.664, 242.143, 226.744, 241.541, 283.903, 295.861, 276.236, 212.308, 228.735, 318.021, 330.503, 442.414, 458.902, 193.397, 400.695, 204.189, 399.932, 401.072, 363.826, 467.698, 452.78, 439.845, 247.656, 324.153, 311.219, 317.454
303.072, 3.0, 148.062, 161.028, 166.851, 208.921, 152.022, 174.659, 179.7, 191.581, 182.654, 173.18, 193.568, 157.367, 187.602, 268.925, 177.099, 126.177, 204.945, 154.28, 224.265, 67.184, 75.539, 21.121, 19.055, 32.723, 54.417, 57.914, 61.09, 35.63, 38.492, 64.568, 84.482, 67.341, 181.699, 172.061, 190.109, 220.919, 219.543, 153.038, 196.491, 144.194, 154.794, 143.453, 224.017, 207.596, 155.922, 220.483, 183.093, 147.327, 137.684
151.638, 148.062, 3.0, 22.44, 10.286, 46.025, 17.622, 21.944, 10.59, 19.325, 44.031, 32.853, 36.114, 13.673, 13.149, 25.843, 21.161, 8.456, 53.887, 8.297, 92.214, 120.455, 74.4, 143.043, 148.452, 144.598, 107.823, 83.129, 102.415, 142.157, 151.978, 137.074, 79.136, 92.632, 268.113, 243.549, 289.971, 263.362, 60.628, 265.072, 68.928, 272.055, 275.26, 235.068, 299.035, 312.683, 278.709, 70.87, 204.919, 170.299, 192.34
167.84, 161.028, 22.44, 3.0, 31.703, 70.924, 34.912, 25.322, 24.713, 30.971, 15.919, 51.953, 68.518, 38.582, 33.273, 43.904, 36.559, 34.806, 73.722, 27.219, 122.006, 136.716, 103.984, 159.455, 160.373, 156.652, 120.884, 102.611, 124.511, 160.842, 158.098, 150.298, 100.737, 111.0, 151.19, 172.058, 320.674, 199.84, 72.499, 367.339, 91.043, 259.164, 275.146, 237.843, 262.759, 288.338, 287.649, 49.781, 213.349, 196.277, 199.846
151.31, 166.851, 10.286, 31.703, 3.0, 50.016, 20.3, 18.982, 13.872, 14.929, 41.502, 26.956, 34.472, 11.877, 12.351, 22.251, 16.51, 6.791, 50.799, 12.499, 72.649, 120.277, 81.069, 156.048, 135.262, 139.177, 107.427, 147.245, 106.201, 147.114, 148.063, 149.608, 78.604, 94.715, 163.255, 170.323, 269.949, 223.402, 41.81, 239.243, 71.47, 258.696, 272.653, 240.199, 290.608, 332.54, 282.798, 63.758, 188.417, 171.616, 199.452
189.954, 208.921, 46.025, 70.924, 50.016, 3.0, 65.466, 70.183, 55.282, 65.978, 85.633, 75.84, 70.241, 43.222, 64.251, 83.54, 55.23, 55.264, 98.01, 58.23, 109.617, 163.622, 120.144, 172.791, 179.333, 183.743, 150.877, 121.531, 159.651, 175.366, 177.175, 176.894, 111.101, 134.484, 221.91, 222.9, 393.901, 242.595, 91.749, 363.674, 104.739, 308.728, 317.281, 261.414, 372.696, 362.418, 322.784, 128.849, 227.318, 237.283, 225.422
155.918, 152.022, 17.622, 34.912, 20.3, 65.466, 3.0, 39.065, 26.637, 35.522, 56.789, 44.789, 58.266, 9.008, 27.507, 41.992, 32.339, 10.199, 67.472, 26.172, 86.218, 125.438, 78.709, 149.006, 148.118, 155.359, 120.391, 74.446, 124.266, 154.11, 140.523, 149.013, 78.863, 96.982, 252.79, 210.012, 317.314, 281.475, 88.864, 269.484, 82.606, 271.107, 283.394, 274.086, 293.881, 319.322, 285.009, 91.072, 193.336, 192.053, 178.855
168.438, 174.659, 21.944, 25.322, 18.982, 70.183, 39.065, 3.0, 14.214, 14.562, 55.005, 32.22, 35.927, 30.136, 14.51, 21.404, 36.436, 23.472, 31.767, 28.601, 50.785, 141.176, 95.513, 171.676, 152.157, 164.983, 131.137, 98.459, 128.174, 162.582, 156.218, 161.691, 96.791, 111.534, 167.768, 167.585, 205.921, 278.518, 47.681, 201.867, 76.955, 292.634, 295.91, 233.347, 344.881, 337.836, 293.909, 82.12, 216.419, 188.105, 192.934
153.587, 179.7, 10.59, 24.713, 13.872, 55.282, 26.637, 14.214, 3.0, 6.872, 44.51, 40.445, 27.708, 18.0, 3.878, 22.225, 16.9, 18.016, 43.123, 9.168, 70.867, 126.351, 84.302, 143.287, 142.669, 147.857, 119.95, 93.077, 119.595, 143.341, 161.776, 142.68, 83.846, 94.724, 150.534, 166.153, 187.045, 225.536, 35.298, 210.237, 74.062, 288.151, 286.255, 221.746, 345.905, 316.919, 286.464, 71.228, 236.731, 181.337, 196.411
164.713, 191.581, 19.325, 30.971, 14.929, 65.978, 35.522, 14.562, 6.872, 3.0, 56.073, 38.835, 30.66, 30.043, 9.89, 10.954, 15.392, 33.976, 44.99, 23.45, 62.754, 142.165, 103.192, 170.262, 160.504, 159.734, 133.245, 102.039, 132.435, 160.031, 169.013, 160.645, 90.974, 114.043, 168.517, 187.464, 185.044, 231.722, 42.445, 214.169, 72.437, 288.137, 303.501, 227.007, 315.183, 324.231, 294.937, 82.088, 230.095, 206.88, 185.596
